word,meaning,sort,title,phonetic
crush,v. 压碎，压坏 n. 拥挤的人群；迷恋；迷恋对象,14,Chapter 14 交通旅行,/krʌʃ/
dash,v. 猛冲；猛摔,14,Chapter 14 交通旅行,/dæʃ/
vanish,v. 突然消失；绝迹,14,Chapter 14 交通旅行,/ˈvænɪʃ/
disappear,v. 失踪；消失,14,Chapter 14 交通旅行,/ˌdɪsəˈpɪə(r)/
hazard,n. 危险 v. 使冒风险,14,Chapter 14 交通旅行,/ˈhæzəd/
harbour,( = harbor) n.港口,14,Chapter 14 交通旅行,/ˈhɑːbə(r)/
dock,n.码头，船坞,14,Chapter 14 交通旅行,/dɒk/
anchor,n.锚,14,Chapter 14 交通旅行,/ˈæŋkə(r)/
submerge,v. (使)浸没；掩盖,14,Chapter 14 交通旅行,/səbˈmɜːdʒ/
sailor,n.海员，水手,14,Chapter 14 交通旅行,/ˈseɪlə(r)/
seaman,n. 海员，水手,14,Chapter 14 交通旅行,/ˈsiːmən/
carrier,n.航空母舰；运输工具,14,Chapter 14 交通旅行,/ˈkæriə(r)/
steamer,n.汽船，轮船,14,Chapter 14 交通旅行,/ˈstiːmə(r)/
liner,n.邮轮，客轮,14,Chapter 14 交通旅行,/ˈlaɪnə(r)/
vessel,n.大船，舰；容器，器皿,14,Chapter 14 交通旅行,/ˈves(ə)l/
ferry,n. 渡船 v. 渡运,14,Chapter 14 交通旅行,/ˈferi/
sail,v. 航行；驾驶(帆船),14,Chapter 14 交通旅行,/seɪl/
raft,n. 木筏，木排,14,Chapter 14 交通旅行,/rɑːft/
canoe,n.独木舟,14,Chapter 14 交通旅行,/kəˈnuː/
oar,n.桨v.用桨划(船),14,Chapter 14 交通旅行,/ɔː(r)/
deck,n. 甲板 v. 装饰,14,Chapter 14 交通旅行,/dek/
turbine,n. 涡轮机,14,Chapter 14 交通旅行,/ˈtɜːbaɪn/
propeller,n. 螺旋桨，推进器,14,Chapter 14 交通旅行,/prəˈpelə(r)/
aboard,adv.在(船、飞机等)上,14,Chapter 14 交通旅行,/əˈbɔːd/
embark,v. 上船(或飞机等)；开始做,14,Chapter 14 交通旅行,/ɪmˈbɑːk/
channel,n. 航道；电视频道；海峡,14,Chapter 14 交通旅行,/ˈtʃæn(ə)l/
canal,n. 运河；(人体内输送食物、空气等的)管,14,Chapter 14 交通旅行,/kəˈnæl/
ditch,n. 沟，渠 v. 抛弃,14,Chapter 14 交通旅行,/dɪtʃ/
railroad,n.［美］铁路，铁路公司,14,Chapter 14 交通旅行,/ˈreɪlrəʊd/
railway,n. ［英］铁路，铁路系统,14,Chapter 14 交通旅行,/ˈreɪlweɪ/
locomotive,n.火车头，机车,14,Chapter 14 交通旅行,/ˌləʊkəˈməʊtɪv/
subway,n. ［英］地下通道；［美］地铁,14,Chapter 14 交通旅行,/ˈsʌbweɪ/
underground,adj.地下的；秘密的n. ［英］地铁,14,Chapter 14 交通旅行,/ˌʌndəˈɡraʊnd/
tunnel,n隧道，地道,14,Chapter 14 交通旅行,/ˈtʌn(ə)l/
rail,n栏杆；铁路路轨,14,Chapter 14 交通旅行,/reɪl/
depart,v. 离开，启程,14,Chapter 14 交通旅行,/dɪˈpɑːt/
arrive,v. 到达；取得成功,14,Chapter 14 交通旅行,/əˈraɪv/
