word,meaning,sort,title,phonetic
siege,n包围，围攻,18,Chapter 18 沙场争锋,/siːdʒ/
surround,v.包围；环绕,18,Chapter 18 沙场争锋,/səˈraʊnd/
enclose,V.围住，包围；把……封入信封，随信附上,18,Chapter 18 沙场争锋,/ɪnˈkləʊz/
pause,n.暂停，停顿  v.暂停，停顿,18,Chapter 18 沙场争锋,/pɔːz/
halt,v. (使)停止，(使)停住  n.停止，停住,18,Chapter 18 沙场争锋,/hɔːlt/
cease,V.终止，停止,18,Chapter 18 沙场争锋,/siːs/
oppose,v.反对，抵制,18,Chapter 18 沙场争锋,/əˈpəʊz/
oppress,v.压迫，压制；使压抑,18,Chapter 18 沙场争锋,/əˈpres/
counter,v.抵消；反击，反驳  adv.相反地  n.柜台；工作台,18,Chapter 18 沙场争锋,/ˈkaʊntə(r)/
deter,V.阻止，威慑住,18,Chapter 18 沙场争锋,/dɪˈtɜː(r)/
forbid,v.禁止；阻止,18,Chapter 18 沙场争锋,/fəˈbɪd/
prohibit,v.禁止，不允许,18,Chapter 18 沙场争锋,/prəˈhɪbɪt/
prevent,v.预防，防止；阻止，阻碍,18,Chapter 18 沙场争锋,/prɪˈvent/
revolt,n.叛乱；反抗  v.叛乱；反抗,18,Chapter 18 沙场争锋,/rɪˈvəʊlt/
betray,v.背叛，出卖；(无意中｝泄露，流露出,18,Chapter 18 沙场争锋,/bɪˈtreɪ/
treason,n.叛国罪，通敌罪,18,Chapter 18 沙场争锋,/ˈtriːz(ə)n/
rebel,n.反叛者；叛逆者 v.造反；反抗，反对,18,Chapter 18 沙场争锋,/ˈreb(ə)l; rɪˈbel/
traitor,n.叛徒，卖国贼,18,Chapter 18 沙场争锋,/ˈtreɪtə(r)/
patriot,n.爱国者,18,Chapter 18 沙场争锋,/ˈpætriət/
blame,v.责备，指责n.(对坏事应负的)责任,18,Chapter 18 沙场争锋,/bleɪm/
reproach,n.责备，指责 v.责备，指责,18,Chapter 18 沙场争锋,/rɪˈprəʊtʃ/
evidence,n.证据；根据,18,Chapter 18 沙场争锋,/ˈevɪdəns/
proof,n.证明，证据,18,Chapter 18 沙场争锋,/pruːf/
terror,n.恐惧，恐慌,18,Chapter 18 沙场争锋,/ˈterə(r)/
