word,meaning,sort,title,phonetic
mall,n. ［尤美］购物中心,13,Chapter 13 建筑场所,/mɔːl; mæl/
supermarket,n.超市,13,Chapter 13 建筑场所,/ˈsuːpəmɑːkɪt/
booth,n.售货摊；电话亭；小隔间,13,Chapter 13 建筑场所,/buːð/
casino,n.赌场,13,Chapter 13 建筑场所,/kəˈsiːnəʊ/
studio,n.演播室；工作室；单间公寓,13,Chapter 13 建筑场所,/ˈstjuːdiəʊ/
downtown,n.市中心adj.市中心的,13,Chapter 13 建筑场所,/ˌdaʊnˈtaʊn/
urban,adj.城市的,13,Chapter 13 建筑场所,/ˈɜːbən/
peripheral,adj.外围的  n.外围设备,13,Chapter 13 建筑场所,/pəˈrɪfərəl/
vicinity,n.附近，邻近地区,13,Chapter 13 建筑场所,/vəˈsɪnəti/
room,n.房间；空间,13,Chapter 13 建筑场所,/ruːm/
void,n.空间；空白；空虚adj.空的,13,Chapter 13 建筑场所,/vɔɪd/
spacious,adj.宽敞的,13,Chapter 13 建筑场所,/ˈspeɪʃəs/
airtight,adj.密封的，不透气的,13,Chapter 13 建筑场所,/ˈeətaɪt/
expanse,n.广阔，辽阔,13,Chapter 13 建筑场所,/ɪkˈspæns/
plaza,n.广场；购物中心,13,Chapter 13 建筑场所,/ˈplɑːzə/
castle,n.城堡,13,Chapter 13 建筑场所,/ˈkɑːs(ə)l/
carpenter,n.木匠,13,Chapter 13 建筑场所,/ˈkɑːpəntə(r)/
mason,n.石匠，泥瓦匠,13,Chapter 13 建筑场所,/ˈmeɪs(ə)n/
tile,n.瓦；瓷砖,13,Chapter 13 建筑场所,/taɪl/
brickwork,n. 砖结构,13,Chapter 13 建筑场所,/ˈbrɪkwɜːk/
hook,n.钩，钩状物；勾拳,13,Chapter 13 建筑场所,/hʊk/
lever,n.杠杆；操纵杆,13,Chapter 13 建筑场所,/ˈliːvə(r)/
pole,n.竿，杆,13,Chapter 13 建筑场所,/pəʊl/
scaffold,n.脚手架；绞刑架,13,Chapter 13 建筑场所,/ˈskæfəʊld/
infrastructure,n.基础设施,13,Chapter 13 建筑场所,/ˈɪnfrəstrʌktʃə(r)/
apparatus,n.器械，装置,13,Chapter 13 建筑场所,/ˌæpəˈreɪtəs/
crane,n.起重机；鹤,13,Chapter 13 建筑场所,/kreɪn/
malfunction,v.发生故障,13,Chapter 13 建筑场所,/ˌmælˈfʌŋkʃ(ə)n/
maintain,v.维持；维修；坚称,13,Chapter 13 建筑场所,/meɪnˈteɪn/
fix,v.修理；使固定,13,Chapter 13 建筑场所,/fɪks/
mend,v.修理(使) 康复,13,Chapter 13 建筑场所,/mend/
modify,v.稍作修改,13,Chapter 13 建筑场所,/ˈmɒdɪfaɪ/
trim,v.修剪；装饰adj.整齐的，整洁的,13,Chapter 13 建筑场所,/trɪm/
weld,v.焊接；使紧密结合,13,Chapter 13 建筑场所,/weld/
saw,n.锯,13,Chapter 13 建筑场所,/sɔː/
screw,n.螺丝钉；螺旋桨,13,Chapter 13 建筑场所,/skruː/
drill,n.钻机；反复练习v.钻(孔)；训练,13,Chapter 13 建筑场所,/drɪl/
