word,meaning,sort,title,phonetic
split,V. (使)开裂；(使)分裂；(使)分开,20,Chapter 20 行为动作,/splɪt/
sway,V. (使)摇摆，(使)摆动，｛使｝摇晃,20,Chapter 20 行为动作,/sweɪ/
shake,v.摇动，(使)颤动n.摇动，颤动,20,Chapter 20 行为动作,/ʃeɪk/
vibrate,V. (使)振动，(使)摇摆,20,Chapter 20 行为动作,/vaɪˈbreɪt/
whirl,V. (使)回旋n回旋,20,Chapter 20 行为动作,/wɜːl/
rotate,v. (使)旋转，(使)转动,20,Chapter 20 行为动作,/rəʊˈteɪt/
shuffle,v洗(牌)；拖着脚走；搅乱.......的次序n.洗牌,20,Chapter 20 行为动作,/ˈʃʌf(ə)l/
collide,V.碰撞；抵触,20,Chapter 20 行为动作,/kəˈlaɪd/
contact,n.接触，联系 v.接触，联系,20,Chapter 20 行为动作,/ˈkɒntækt/
connect,v.(使)连接；(使)接通(电源等),20,Chapter 20 行为动作,/kəˈnekt/
combine,V. (使)联合，(使)结合,20,Chapter 20 行为动作,/kəmˈbaɪn/
bond,v. 与……黏合(或连接)n. 黏合；(感情的)纽带,20,Chapter 20 行为动作,/bɒnd/
integrate,V. (使)成为一体，｛使)合并,20,Chapter 20 行为动作,/ˈɪntɪɡreɪt/
wrap,V.裹，包；用......缠绕,20,Chapter 20 行为动作,/ræp/
penetrate,V.刺入，穿透；渗透；洞察,20,Chapter 20 行为动作,/ˈpenətreɪt/
pierce,V.刺穿，刺破，穿透；使心如刀割,20,Chapter 20 行为动作,/pɪəs/
insert,v插入，嵌入n插入物,20,Chapter 20 行为动作,/ɪnˈsɜːt/
tilt,V. (使)倾斜，(使)歪斟,20,Chapter 20 行为动作,/tɪlt/
tow,v拖，控，牵引n.牵引,20,Chapter 20 行为动作,/təʊ/
trail,V. (使)拖在后面；跟踪n踪迹,20,Chapter 20 行为动作,/treɪl/
arrange,v.安排，整理，使有条理,20,Chapter 20 行为动作,/əˈreɪndʒ/
manipulate,V. (熟练地操作；操纵,20,Chapter 20 行为动作,/məˈnɪpjuleɪt/
steer,v.为(船)操舵，驾驶(船、车等)；操纵,20,Chapter 20 行为动作,/stɪə(r)/
baptise,( = baptize ) v.给......施行洗礼(或浸礼),20,Chapter 20 行为动作,/ˌbæpˈtaɪz/
bet,V.下注，打赌；敢说n.打赌；赌注,20,Chapter 20 行为动作,/bet/
stake,n.赌注；桩v.以……打赌,20,Chapter 20 行为动作,/steɪk/
gamble,v.赌博；冒险 n.赌博；冒险,20,Chapter 20 行为动作,/ˈɡæmb(ə)l/
promise,n.诺言 v.承诺,20,Chapter 20 行为动作,/ˈprɒmɪs/
attract,v.吸引；引起,20,Chapter 20 行为动作,/əˈtrækt/
obsess,v. (使)痴迷，(使)心神不宁,20,Chapter 20 行为动作,/əbˈses/
mesmerise,( = mesmerize) v.吸引，迷住,20,Chapter 20 行为动作,/ˈmezməraɪz/
nightmare,n.噩梦，梦魔,20,Chapter 20 行为动作,/ˈnaɪtmeə(r)/
expel,v.驱逐；开除；排出,20,Chapter 20 行为动作,/ɪkˈspel/
bully,v. 恐吓，欺凌 n. 恃强凌弱者,20,Chapter 20 行为动作,/ˈbʊli/
amaze,v.使惊奇，使惊愕,20,Chapter 20 行为动作,/əˈmeɪz/
marvel,V感到惊讶，大为赞叹n.奇迹,20,Chapter 20 行为动作,/ˈmɑːv(ə)l/
astonish,v.使惊讶,20,Chapter 20 行为动作,/əˈstɒnɪʃ/
involve,v. (使)参加；牵涉,20,Chapter 20 行为动作,/ɪnˈvɒlv/
annoy,v.使恼怒；打扰,20,Chapter 20 行为动作,/əˈnɔɪ/
upset,v.使心烦意乱，使生气；搅乱；打翻,20,Chapter 20 行为动作,/ˌʌpˈset/
bewilder,v.使迷惑，使不知所措,20,Chapter 20 行为动作,/bɪˈwɪldə(r)/
irony,n反话；有讽刺意昧的情形,20,Chapter 20 行为动作,/ˈaɪrəni/
indignity,n.侮辱，轻蔑,20,Chapter 20 行为动作,/ɪnˈdɪɡnəti/
contempt,n.轻视，藐视,20,Chapter 20 行为动作,/kənˈtempt/
neglect,v.忽视，忽略 n.忽视，忽略,20,Chapter 20 行为动作,/nɪˈɡlekt/
disregard,v.不顾，漠视n.忽视，漠视,20,Chapter 20 行为动作,/ˌdɪsrɪˈɡɑːd/
ignorance,n.无知，愚昧,20,Chapter 20 行为动作,/ˈɪɡnərəns/
