word,meaning,sort,title,phonetic
immigrate,v. (从外地)移居，移入,15,Chapter 15 国家政府,/ˈɪmɪɡreɪt/
reign,n. 君主统治时期 v. 统治,15,Chapter 15 国家政府,/reɪn/
puppet,n. 玩偶；傀儡,15,Chapter 15 国家政府,/ˈpʌpɪt/
throne,n. 王位；(君王的)宝座,15,Chapter 15 国家政府,/θrəʊn/
crown,n.王冠v.为......加冕,15,Chapter 15 国家政府,/kraʊn/
wreath,n.花环，花冠；(祭奠用的)花圈,15,Chapter 15 国家政府,/riːθ/
soviet,adj. [S～]苏联的 n. 苏维埃,15,Chapter 15 国家政府,/ˈsəʊviət/
New Zealand,n. 新西兰,15,Chapter 15 国家政府,/ˌnjuː ˈziːlənd/
Germany,n. 德国,15,Chapter 15 国家政府,/ˈdʒɜːməni/
colony,n.殖民地,15,Chapter 15 国家政府,/ˈkɒləni/
liberty,n.自由,15,Chapter 15 国家政府,/ˈlɪbəti/
independence,n.独立；自立,15,Chapter 15 国家政府,/ˌɪndɪˈpendəns/
slum,n.贫民窟,15,Chapter 15 国家政府,/slʌm/
refuge,n.避难，庇护；避难所,15,Chapter 15 国家政府,/ˈrefjuːdʒ/
asylum,n.庇护；精神病院,15,Chapter 15 国家政府,/əˈsaɪləm/
population,n.人口，人口数量,15,Chapter 15 国家政府,/ˌpɒpjuˈleɪʃ(ə)n/
demographic,adj.人口(学)的，人口统计(学)的,15,Chapter 15 国家政府,/ˌdeməˈɡræfɪk/
citizen,n.公民；市民,15,Chapter 15 国家政府,/ˈsɪtɪz(ə)n/
resident,n.居民  adj.居住的,15,Chapter 15 国家政府,/ˈrezɪdənt/
ethnic,adj.民族的，种族的,15,Chapter 15 国家政府,/ˈeθnɪk/
racial,adj. 种族的，人种的,15,Chapter 15 国家政府,/ˈreɪʃ(ə)l/
clan,n.宗族，家族；帮派,15,Chapter 15 国家政府,/klæn/
franchise,V. 出售……的特许经营权 n. 特许权；［the ~]选举权,15,Chapter 15 国家政府,/ˈfræntʃaɪz/
entitle,v. 给......权利(或资格)；给……题名,15,Chapter 15 国家政府,/ɪnˈtaɪt(ə)l/
preference,n.偏爱；优先权,15,Chapter 15 国家政府,/ˈprefrəns/
vote,n. 选举权；投票 v. 表决；投票,15,Chapter 15 国家政府,/vəʊt/
elect,v.选举；选择,15,Chapter 15 国家政府,/ɪˈlekt/
respondent,n. (民意测验等的)调查对象,15,Chapter 15 国家政府,/rɪˈspɒndənt/
poll,n.民意调查；选举投票；投票数,15,Chapter 15 国家政府,/pəʊl/
