word,meaning,sort,title,phonetic
strip,v.剥去，除去  n.条，带,12,Chapter 12 饮食健康,/strɪp/
core,n.果核,12,Chapter 12 饮食健康,/kɔː(r)/
hull,n.(果实等的)外壳；船体 v.剥去(果实等的)外壳,12,Chapter 12 饮食健康,/hʌl/
cherry,n.樱桃；樱桃树,12,Chapter 12 饮食健康,/ˈtʃeri/
berry,n.浆果,12,Chapter 12 饮食健康,/ˈberi/
grape,n.葡萄,12,Chapter 12 饮食健康,/ɡreɪp/
papaya,n.番木瓜,12,Chapter 12 饮食健康,/pəˈpaɪə/
peach,n.桃子,12,Chapter 12 饮食健康,/piːtʃ/
pear,n.梨,12,Chapter 12 饮食健康,/peə(r)/
plum,n.李子；梅子,12,Chapter 12 饮食健康,/plʌm/
orange,n.橙子,12,Chapter 12 饮食健康,/ˈɒrɪndʒ/
melon,n.瓜，甜瓜,12,Chapter 12 饮食健康,/ˈmelən/
lemon,n.柠檬,12,Chapter 12 饮食健康,/ˈlemən/
kiwi,n.猕猴桃，奇异果,12,Chapter 12 饮食健康,/ˈkiːwi/
crop,n.庄稼；收成，产量,12,Chapter 12 饮食健康,/krɒp/
corn,n.【英】(小麦等)谷物【美】玉米,12,Chapter 12 饮食健康,/kɔːn/
grain,n.谷物；颗粒,12,Chapter 12 饮食健康,/ɡreɪn/
wheat,n.小麦,12,Chapter 12 饮食健康,/wiːt/
reap,v.收割；收获,12,Chapter 12 饮食健康,/riːp/
flour,n.面粉；粉状物质,12,Chapter 12 饮食健康,/ˈflaʊə(r)/
porridge,n.麦片粥,12,Chapter 12 饮食健康,/ˈpɒrɪdʒ/
paste,n.糨糊；面团,12,Chapter 12 饮食健康,/peɪst/
livestock,n.家畜,12,Chapter 12 饮食健康,/ˈlaɪvstɒk/
chicken,n.鸡,12,Chapter 12 饮食健康,/ˈtʃɪkɪn/
turkey,n.火鸡,12,Chapter 12 饮食健康,/ˈtɜːki/
beef,n.牛肉,12,Chapter 12 饮食健康,/biːf/
pork,n.猪肉,12,Chapter 12 饮食健康,/pɔːk/
mutton,n.羊肉,12,Chapter 12 饮食健康,/ˈmʌtn/
sausage,n.香肠,12,Chapter 12 饮食健康,/ˈsɒsɪdʒ/
fish,n.鱼v.钓鱼,12,Chapter 12 饮食健康,/fɪʃ/
pond,n.池塘,12,Chapter 12 饮食健康,/pɒnd/
rod,n.杆，竿,12,Chapter 12 饮食健康,/rɒd/
dairy,n.乳制品；乳品店  adj.乳制的,12,Chapter 12 饮食健康,/ˈdeəri/
milk,n.奶 v.挤奶,12,Chapter 12 饮食健康,/mɪlk/
yogurt,n.酸奶,12,Chapter 12 饮食健康,/ˈjɒɡət/
cream,n.奶油,12,Chapter 12 饮食健康,/kriːm/
cheese,n.奶酪,12,Chapter 12 饮食健康,/tʃiːz/
supplement,n. 营养补剂；补贴   v. 增补，补充,12,Chapter 12 饮食健康,/ˈsʌplɪmənt/
butter,n.黄油v.涂黄油,12,Chapter 12 饮食健康,/ˈbʌtə(r)/
salad,n.色拉,12,Chapter 12 饮食健康,/ˈsæləd/
sandwich,v.把……夹入 n.三明治,12,Chapter 12 饮食健康,/ˈsænwɪtʃ/
hamburger,n.汉堡包；汉堡牛肉饼,12,Chapter 12 饮食健康,/ˈhæmbɜːɡə(r)/
loaf,n.一条(面包)v.游荡，闲逛,12,Chapter 12 饮食健康,/ləʊf/
pie,n.馅饼，派,12,Chapter 12 饮食健康,/paɪ/
pizza,n.比萨饼,12,Chapter 12 饮食健康,/ˈpiːtsə/
pasta,n.意大利面食,12,Chapter 12 饮食健康,/ˈpæstə/
spaghetti,n.意大利细面条,12,Chapter 12 饮食健康,/spəˈɡeti/
soup,n.汤,12,Chapter 12 饮食健康,/suːp/
pudding,n. 冷布丁；热布丁糕,12,Chapter 12 饮食健康,/ˈpʊdɪŋ/
biscuit,n.【英】饼干【美】烤饼，小圆面包,12,Chapter 12 饮食健康,/ˈbɪskɪt/
jam,n.果酱,12,Chapter 12 饮食健康,/dʒæm/
nut,n.坚果；螺母,12,Chapter 12 饮食健康,/nʌt/
chocolate,n.巧克力,12,Chapter 12 饮食健康,/ˈtʃɒklət/
ice cream,n.冰激凌,12,Chapter 12 饮食健康,/ˈaɪs kriːm/
vanilla,n.香草adj.香草味的,12,Chapter 12 饮食健康,/vəˈnɪlə/
mustard,n.芥末；芥菜,12,Chapter 12 饮食健康,/ˈmʌstəd/
wasabi,n.山葵；山葵根,12,Chapter 12 饮食健康,/wəˈsɑːbi/
pepper,n.胡椒粉；柿子椒,12,Chapter 12 饮食健康,/ˈpepə(r)/
ginger,n.姜,12,Chapter 12 饮食健康,/ˈdʒɪndʒə(r)/
garlic,n.蒜,12,Chapter 12 饮食健康,/ˈɡɑːlɪk/
scallion,n.大葱,12,Chapter 12 饮食健康,/ˈskæliən/
vinegar,n.醋,12,Chapter 12 饮食健康,/ˈvɪnɪɡə(r)/
salt,n.盐,12,Chapter 12 饮食健康,/sɔːlt; sɒlt/
sugar,n.糖,12,Chapter 12 饮食健康,/ˈʃʊɡə(r)/
candy,n.糖果,12,Chapter 12 饮食健康,/ˈkændi/
honey,n.蜂蜜,12,Chapter 12 饮食健康,/ˈhʌni/
flavour,(=flavor)n.味道口味特色，风格,12,Chapter 12 饮食健康,/ˈfleɪvə(r)/
sour,adj.酸的；闷闷不乐的,12,Chapter 12 饮食健康,/ˈsaʊə(r)/
sweet,adj.甜的；愉快的,12,Chapter 12 饮食健康,/swiːt/
bitter,adj.苦的；痛苦的；严寒的,12,Chapter 12 饮食健康,/ˈbɪtə(r)/
spicy,adj.辣的,12,Chapter 12 饮食健康,/ˈspaɪsi/
delicious,adj.美昧的,12,Chapter 12 饮食健康,/dɪˈlɪʃəs/
yummy,adj.美昧的,12,Chapter 12 饮食健康,/ˈjʌmi/
tasty,adj.美味的，可口的,12,Chapter 12 饮食健康,/ˈteɪsti/
hunger,n.饥饿；饥饿感；渴望,12,Chapter 12 饮食健康,/ˈhʌŋɡə(r)/
thirsty,adj.渴的；渴望的,12,Chapter 12 饮食健康,/ˈθɜːsti/
spice,n.(调味)香料；给生活增添情趣的事,12,Chapter 12 饮食健康,/spaɪs/
sauce,n.酱汁,12,Chapter 12 饮食健康,/sɔːs/
ketchup,n.番茄酱,12,Chapter 12 饮食健康,/ˈketʃəp/
perfume,n.香味，芳香；香水,12,Chapter 12 饮食健康,/ˈpɜːfjuːm/
ingredient,n.成分(烹调的)原料；因素,12,Chapter 12 饮食健康,/ɪnˈɡriːdiənt/
digest,v.消化；理解，领悟,12,Chapter 12 饮食健康,/daɪˈdʒest/
cook,v.烹调，烧，煮 n.厨师,12,Chapter 12 饮食健康,/kʊk/
bake,v.烘烤；烤熟,12,Chapter 12 饮食健康,/beɪk/
fry,v.油煎,12,Chapter 12 饮食健康,/fraɪ/
roast,v.烤n.烤肉,12,Chapter 12 饮食健康,/rəʊst/
toast,v.向……祝酒，为……干杯烤 n.烤面包片,12,Chapter 12 饮食健康,/təʊst/
suck,v.吮吸,12,Chapter 12 饮食健康,/sʌk/
swallow,v.咽下，吞下,12,Chapter 12 饮食健康,/ˈswɒləʊ/
lick,v.舔,12,Chapter 12 饮食健康,/lɪk/
chew,v.咀嚼,12,Chapter 12 饮食健康,/tʃuː/
gum,n.口香糖；树胶,12,Chapter 12 饮食健康,/ɡʌm/
soak,v.浸泡；使湿透,12,Chapter 12 饮食健康,/səʊk/
dip,v.蘸，浸,12,Chapter 12 饮食健康,/dɪp/
squeeze,v.挤压,12,Chapter 12 饮食健康,/skwiːz/
stir,v.搅动(使)行动,12,Chapter 12 饮食健康,/stɜː(r)/
grind,v.碾碎 n.枯燥乏味的事,12,Chapter 12 饮食健康,/ɡraɪnd/
slice,v.将……切成薄片；切，划 n.(切下的食物)薄片,12,Chapter 12 饮食健康,/slaɪs/
