word,meaning,sort,title,phonetic
improvise,V.临时做；即兴创作,9,Chapter 9 娱乐运动,/ˈɪmprəvaɪz/
musical,adj.音乐的；悦耳的,9,Chapter 9 娱乐运动,/ˈmjuːzɪk(ə)l/
classical,adj.古典的，传统的,9,Chapter 9 娱乐运动,/ˈklæsɪk(ə)l/
jazz,n.爵士乐,9,Chapter 9 娱乐运动,/dʒæz/
rock,n.摇滚乐；岩石,9,Chapter 9 娱乐运动,/rɒk/
hip-hop,n.嘻哈文化,9,Chapter 9 娱乐运动,/ˈhɪp hɒp/
pop,n.流行音乐，流行乐曲,9,Chapter 9 娱乐运动,/pɒp/
lyric,n.抒情诗；,9,Chapter 9 娱乐运动,/ˈlɪrɪk/
band,n.乐队；,9,Chapter 9 娱乐运动,/bænd/
solo,n独奏，独唱,9,Chapter 9 娱乐运动,/ˈsəʊləʊ/
melody,n.乐曲；旋律,9,Chapter 9 娱乐运动,/ˈmelədi/
rhythm,n节奏，韵律,9,Chapter 9 娱乐运动,/ˈrɪðəm/
tone,n.音色；声调；腔调,9,Chapter 9 娱乐运动,/təʊn/
tune,n.曲调；短乐曲,9,Chapter 9 娱乐运动,/tjuːn/
disc,n. 光碟；唱片；［英］(计算机)磁碟，磁盘,9,Chapter 9 娱乐运动,/dɪsk/
piano,n.钢琴,9,Chapter 9 娱乐运动,/pɪˈænəʊ/
violin,n.小提琴,9,Chapter 9 娱乐运动,/ˌvaɪəˈlɪn/
cello,n..大提琴,9,Chapter 9 娱乐运动,/ˈtʃeləʊ/
guitar,n.吉他,9,Chapter 9 娱乐运动,/ɡɪˈtɑː(r)/
harmonica,n.口琴,9,Chapter 9 娱乐运动,/hɑːˈmɒnɪkə/
trumpet,n.喇叭，小号,9,Chapter 9 娱乐运动,/ˈtrʌmpɪt/
drum,n.鼓；鼓状物；大桶,9,Chapter 9 娱乐运动,/drʌm/
flute,n. 长笛,9,Chapter 9 娱乐运动,/fluːt/
competition,n.竞争；比赛,9,Chapter 9 娱乐运动,/ˌkɒmpəˈtɪʃ(ə)n/
tournament,n.锦标赛，联赛,9,Chapter 9 娱乐运动,/ˈtʊənəmənt/
Olympic,adj.奥林匹克运动会的,9,Chapter 9 娱乐运动,/əˈlɪmpɪk/
sponsor,n.发起人；主办人；赞助人,9,Chapter 9 娱乐运动,/ˈspɒnsə(r)/
patron,n.赞助人；顾客，老主顾,9,Chapter 9 娱乐运动,/ˈpeɪtrən/
athlete,n.运动员:［英］田径运动员,9,Chapter 9 娱乐运动,/ˈæθliːt/
champion,n.冠军，第一名,9,Chapter 9 娱乐运动,/ˈtʃæmpiən/
spectator,n.观众,9,Chapter 9 娱乐运动,/spekˈteɪtə(r)/
volunteer,n.志愿者 v.自愿做,9,Chapter 9 娱乐运动,/ˌvɒlənˈtɪə(r)/
motion,v. 做动作，示意,9,Chapter 9 娱乐运动,/ˈməʊʃn/
pitch,n. 沥青,9,Chapter 9 娱乐运动,/pɪtʃ/
bow,n.弓；蝴蝶结 v.鞠躬,9,Chapter 9 娱乐运动,/baʊ; bəʊ/
famous,adj.著名的，出名的,9,Chapter 9 娱乐运动,/ˈfeɪməs/
well-known,adj.众所周知的，出名的,9,Chapter 9 娱乐运动,/ˌwel ˈnəʊn/
energetic,adj.充满活力的，精力充沛的,9,Chapter 9 娱乐运动,/ˌenəˈdʒetɪk/
vigorous,adj.充满活力的；活跃的，积极的,9,Chapter 9 娱乐运动,/ˈvɪɡərəs/
stadium,n.体育场，运动场,9,Chapter 9 娱乐运动,/ˈsteɪdiəm/
gym,n.体育活动；,9,Chapter 9 娱乐运动,/dʒɪm/
training,n.训练，锻炼；培训,9,Chapter 9 娱乐运动,/ˈtreɪnɪŋ/
exercise,n.锻炼，运动；习题，练习 v.锻炼,9,Chapter 9 娱乐运动,/ˈeksəsaɪz/
indoor,adj.室内的,9,Chapter 9 娱乐运动,/ˈɪndɔː(r)/
outdoor,adj.户外的，室外的,9,Chapter 9 娱乐运动,/ˈaʊtdɔː(r)/
mobile,adj.可移动的；流动的,9,Chapter 9 娱乐运动,/ˈməʊbaɪl/
movement,n. (身体部位的)活动；运动；移动,9,Chapter 9 娱乐运动,/ˈmuːvmənt/
yoga,n.瑜伽,9,Chapter 9 娱乐运动,/ˈjəʊɡə/
sprawl,V.仰开四肢坐着｛或躺着)；延伸，蔓延,9,Chapter 9 娱乐运动,/sprɔːl/
stretch,V.伸展；伸长｛胳膊、腿),9,Chapter 9 娱乐运动,/stretʃ/
strain,V.拉紧：拉伤，纽伤 n.张力，拉力；(精神上的)紧张,9,Chapter 9 娱乐运动,/streɪn/
chess,n.国际象棋,9,Chapter 9 娱乐运动,/tʃes/
badminton,n.羽毛球,9,Chapter 9 娱乐运动,/ˈbædmɪntən/
golf,n.高尔夫球,9,Chapter 9 娱乐运动,/ɡɒlf/
billiards,n.台球,9,Chapter 9 娱乐运动,/ˈbɪliədz/
soccer,n. (英式｝足球,9,Chapter 9 娱乐运动,/ˈsɒkə(r)/
tennis,n.网球,9,Chapter 9 娱乐运动,/ˈtenɪs/
volleyball,n.排球,9,Chapter 9 娱乐运动,/ˈvɒlibɔːl/
hockey,n.曲棍球；冰球,9,Chapter 9 娱乐运动,/ˈhɒki/
cricket,n.板球,9,Chapter 9 娱乐运动,/ˈkrɪkɪt/
goal,n.球门；进球得分；目的,9,Chapter 9 娱乐运动,/ɡəʊl/
bat,n.球拍，球棒，球板,9,Chapter 9 娱乐运动,/bæt/
racket,n. (网球、羽毛球等的｝球拍,9,Chapter 9 娱乐运动,/ˈrækɪt/
kick,v.踢 n.踢腿,9,Chapter 9 娱乐运动,/kɪk/
knock,v.敲，击；撞,9,Chapter 9 娱乐运动,/nɒk/
flip,v.掷;｛使｝快速翻动 adj.随便的，轻率的,9,Chapter 9 娱乐运动,/flɪp/
throw,V.投，掷，抛，扔,9,Chapter 9 娱乐运动,/θrəʊ/
toss,v.扔，抛，掷；(使)颠簸,9,Chapter 9 娱乐运动,/tɒs/
slide,v.滑动；逐渐降低 n.滑行；下跌,9,Chapter 9 娱乐运动,/slaɪd/
slip,v.滑跤；滑落；溜 n.滑倒,9,Chapter 9 娱乐运动,/slɪp/
glide,v.滑动，掠过 n.滑行,9,Chapter 9 娱乐运动,/ɡlaɪd/
tumble,v.摔倒，滚下,9,Chapter 9 娱乐运动,/ˈtʌmb(ə)l/
ski,v.滑雪 n.滑雪板,9,Chapter 9 娱乐运动,/skiː/
skate,V.滑冰,9,Chapter 9 娱乐运动,/skeɪt/
cycling,n.骑自行车运动,9,Chapter 9 娱乐运动,/ˈsaɪklɪŋ/
dive,v.跳水；潜水；俯冲,9,Chapter 9 娱乐运动,/daɪv/
drift,v.飘移，漂流；流浪，漂泊,9,Chapter 9 娱乐运动,/drɪft/
jump,v.跳；暴涨；跳远,9,Chapter 9 娱乐运动,/dʒʌmp/
leap,v，跳，跃 n.跳跃,9,Chapter 9 娱乐运动,/liːp/
plunge,V.纵身投入；猛跌；(使)投身 n.跳水；猛跌,9,Chapter 9 娱乐运动,/plʌndʒ/
spring,v.跳，跃  n.跳，跃,9,Chapter 9 娱乐运动,/sprɪŋ/
hop,v.跳上(或下)；单脚跳行；齐足跳行,9,Chapter 9 娱乐运动,/hɒp/
bounce,v. (使)反弹，｛使)弹起；(使)跳动,9,Chapter 9 娱乐运动,/baʊns/
tent,n.帐篷,9,Chapter 9 娱乐运动,/tent/
camp,n.营地；阵营,9,Chapter 9 娱乐运动,/kæmp/
picnic,n.野餐；野餐食物 v.野餐,9,Chapter 9 娱乐运动,/ˈpɪknɪk/
hunt,n.打猎；搜寻 v.猎取；搜寻,9,Chapter 9 娱乐运动,/hʌnt/
race,n.赛跑，速度竞赛；人种，种族,9,Chapter 9 娱乐运动,/reɪs/
marathon,n.马拉松赛跑；马拉松式的活动,9,Chapter 9 娱乐运动,/ˈmærəθən/
pedestrian,n.步行者，行人,9,Chapter 9 娱乐运动,/pəˈdestrɪən/
pace,n.步速，速度；步调，节奏 v.来回踱步,9,Chapter 9 娱乐运动,/peɪs/
step,n.步伐；步骤,9,Chapter 9 娱乐运动,/step/
excursion,n.远足，短程旅行,9,Chapter 9 娱乐运动,/ɪkˈskɜːʃn/
cruise,v.乘船游览；以平稳的速度行驶,9,Chapter 9 娱乐运动,/kruːz/
trip,v.绊倒 n.旅行；绊倒,9,Chapter 9 娱乐运动,/trɪp/
vacation,v.休假  n.休假；假期,9,Chapter 9 娱乐运动,/veɪˈkeɪʃ(ə)n/
hike,v./n.徒步旅行，远足,9,Chapter 9 娱乐运动,/haɪk/
jog,v.慢跑,9,Chapter 9 娱乐运动,/dʒɒɡ/
stride,v.大步走，阔步行走,9,Chapter 9 娱乐运动,/straɪd/
wander,v.闲逛，漫步；走柿，开小差,9,Chapter 9 娱乐运动,/ˈwɒndə(r)/
linger,v.逗留，流连；继续存留,9,Chapter 9 娱乐运动,/ˈlɪŋɡə(r)/
lag,v.落后  n.间隔，时间差,9,Chapter 9 娱乐运动,/læɡ/
climb,v.攀登，爬,9,Chapter 9 娱乐运动,/klaɪm/
pull,v.拉，拖，扯；划(小船),9,Chapter 9 娱乐运动,/pʊl/
drag,V.拖，拉，拽,9,Chapter 9 娱乐运动,/dræɡ/
bend,V.俯身，弯腰；使弯曲,9,Chapter 9 娱乐运动,/bend/
