word,meaning,sort,title,phonetic
ivory,n. 象牙,3,Chapter 3 动物保护,/ˈaɪvəri/
horn,n.(牛、羊等动物的)角；(乐器)号,3,Chapter 3 动物保护,/hɔːn/
bear,v.生(孩子)；窑忍；承担(责任),3,Chapter 3 动物保护,/beə(r)/
wolf,n. 狼,3,Chapter 3 动物保护,/wʊlf/
dragon,n. 龙；悍妇,3,Chapter 3 动物保护,/ˈdræɡən/
fox,n. 狐狸；狡猾的人,3,Chapter 3 动物保护,/fɒks/
cub,n. 幼兽,3,Chapter 3 动物保护,/kʌb/
calf,n. 幼兽；小牛,3,Chapter 3 动物保护,/kɑːf/
pup,n. 幼小动物,3,Chapter 3 动物保护,/pʌp/
lamb,n. 小羊，羔羊,3,Chapter 3 动物保护,/læm/
cattle,n. 牛,3,Chapter 3 动物保护,/ˈkæt(ə)l/
ox,n.(阉割的)公牛,3,Chapter 3 动物保护,/ɒks/
bull,n. 公牛,3,Chapter 3 动物保护,/bʊl/
buffalo,n. 水牛；野牛,3,Chapter 3 动物保护,/ˈbʌfələʊ/
horse,n. 马,3,Chapter 3 动物保护,/hɔːs/
zebra,n. 斑马,3,Chapter 3 动物保护,/ˈzebrə/
donkey,n. 驴；傻瓜,3,Chapter 3 动物保护,/ˈdɒŋkɪ/
saddle,n. 鞍，马鞍；车座,3,Chapter 3 动物保护,/ˈsæd(ə)l/
harness,v. 控制，利用,3,Chapter 3 动物保护,/ˈhɑːnɪs/
falcon,n. 隼，猎鹰,3,Chapter 3 动物保护,/ˈfɔːlkən/
hawk,n. 鹰，隼,3,Chapter 3 动物保护,/hɔːk/
eagle,n. 雕,3,Chapter 3 动物保护,/ˈiːɡ(ə)l/
owl,n. 猫头鹰,3,Chapter 3 动物保护,/aʊl/
swallow,v.咽下，吞下,3,Chapter 3 动物保护,/ˈswɒləʊ/
sparrow,n. 麻雀,3,Chapter 3 动物保护,/ˈspærəʊ/
pigeon,n. 鸽子,3,Chapter 3 动物保护,/ˈpɪdʒɪn/
crow,n. 乌鸦,3,Chapter 3 动物保护,/krəʊ/
swan,n. 天鹅,3,Chapter 3 动物保护,/swɒn/
goose,n. 鹅；鹅肉,3,Chapter 3 动物保护,/ɡuːs/
cock,n. 雄禽；公鸡,3,Chapter 3 动物保护,/kɒk/
mouse,n. 老鼠,3,Chapter 3 动物保护,/maʊs/
rat,n. 老鼠；卑鄙的人,3,Chapter 3 动物保护,/ræt/
squirrel,n. 松鼠,3,Chapter 3 动物保护,/ˈskwɪrəl/
hare,n. 野兔,3,Chapter 3 动物保护,/heə(r)/
frog,n. 蛙,3,Chapter 3 动物保护,/frɒɡ/
behaviour,( = behavior ) n. 行为；活动方式,3,Chapter 3 动物保护,/bɪˈheɪvjə(r)/
bite,v.咬；(昆虫)叮；吞饵 n. 咬伤,3,Chapter 3 动物保护,/baɪt/
sting,v. 刺，叮；(使)感觉刺痛 n. 刺，螫针；蜇痛,3,Chapter 3 动物保护,/stɪŋ/
bark,v.(狗等)吠；大声嚷 n. 树皮,3,Chapter 3 动物保护,/bɑːk/
roar,v. 吼叫，咆哮 n.吼叫声，咆哮声,3,Chapter 3 动物保护,/rɔː(r)/
rub,v. 擦；摩擦 n. 困难，障碍,3,Chapter 3 动物保护,/rʌb/
creep,v. 爬行；悄悄地缓慢行进,3,Chapter 3 动物保护,/kriːp/
crawl,v. 爬，爬行；卑躬屈膝，巴结,3,Chapter 3 动物保护,/krɔːl/
habitat,n.(动植物的)生活环境，栖息地,3,Chapter 3 动物保护,/ˈhæbɪtæt/
nest,n. 巢，窝，穴,3,Chapter 3 动物保护,/nest/
hive,n. 蜂房；繁忙的场所 v.(使)(蜂)入蜂箱；(像蜜蜂般)密集群居,3,Chapter 3 动物保护,/haɪv/
cell,n. 蜂房巢室；细胞；单人牢房,3,Chapter 3 动物保护,/sel/
cage,n. 笼子,3,Chapter 3 动物保护,/keɪdʒ/
stable,n. 马厩；牛棚 adj. 稳定的；稳固的,3,Chapter 3 动物保护,/ˈsteɪb(ə)l/
barn,n. 谷仓；牲口棚,3,Chapter 3 动物保护,/bɑːn/
hedge,n. 树篱；障碍物,3,Chapter 3 动物保护,/hedʒ/
barrier,n. 障碍；屏障，障碍物,3,Chapter 3 动物保护,/ˈbæriə(r)/
bar,n.酒吧；吧台,3,Chapter 3 动物保护,/bɑː(r)/
anatomy,n. 解剖学,3,Chapter 3 动物保护,/əˈnætəmi/
epidemic,n. 流行病；(坏事的)盛行 adj. 流行性的；极为盛行的,3,Chapter 3 动物保护,/ˌepɪˈdemɪk/
gene,n. 基因,3,Chapter 3 动物保护,/dʒiːn/
germ,n. 微生物，细菌,3,Chapter 3 动物保护,/dʒɜːm/
bacteria,n. [bacterium 的复数形式 ] 细菌,3,Chapter 3 动物保护,/bækˈtɪəriə/
virus,n. 病毒,3,Chapter 3 动物保护,/ˈvaɪrəs/
microbe,n. 微生物,3,Chapter 3 动物保护,/ˈmaɪkrəʊb/
metabolism,n. 新陈代谢,3,Chapter 3 动物保护,/məˈtæbəlɪzəm/
protein,n. 蛋白质,3,Chapter 3 动物保护,/ˈprəʊtiːn/
vitamin,n. 维生素,3,Chapter 3 动物保护,/ˈvɪtəmɪn/
secrete,v. 分泌,3,Chapter 3 动物保护,/sɪˈkriːt/
excrete,v. 排泄；分泌,3,Chapter 3 动物保护,/ɪkˈskriːt/
devour,v. 吞食，狼吞虎咽地吃,3,Chapter 3 动物保护,/dɪˈvaʊə(r)/
instinct,n. 本能，天性；直觉,3,Chapter 3 动物保护,/ˈɪnstɪŋkt/
intuitive,adj. 直觉的,3,Chapter 3 动物保护,/ɪnˈtjuːɪtɪv/
potential,n. 潜力 adj. 潜在的,3,Chapter 3 动物保护,/pəˈtenʃ(ə)l/
intelligence,n. 智慧，智力；情报，谍报,3,Chapter 3 动物保护,/ɪnˈtelɪdʒəns/
functional,adj. 功能的；起作用的,3,Chapter 3 动物保护,/ˈfʌŋkʃən(ə)l/
sensitive,adj. 灵敏的；过敏的；易担忧的；(话题等)须谨慎对待的,3,Chapter 3 动物保护,/ˈsensətɪv/
flexible,adj. 可弯曲的；灵活的，易变通的,3,Chapter 3 动物保护,/ˈfleksəb(ə)l/
acoustic,adj. 听觉的；声音的,3,Chapter 3 动物保护,/əˈkuːstɪk/
